catalog_sku,id_product,catalog_desc,similar_desc,elastic_score,normalized_score,catalog_preco_medio,preco_medio,catalog_categoria,categoria,catalog_marca,marca,catalog_cor,cor,catalog_atributo_1,atributo_1,catalog_atributo_2,atributo_2,catalog_atributo_3,atributo_3,catalog_atributo_4,atributo_4,catalog_atributo_5,atributo_5,catalog_atributo_6,atributo_6
MO173CH35NMAMOB-670789,41544839,BANQUETA GIRATORIA VENLO PRETA,BANQUETA GIRATORIA VENLO PRETA,14.52462,100.0,557.97,505.44,BANQUETAS,BANQUETAS,VENLO,NAO INFORMADO,PRETO,PRETO,SIM,SIM,MADEIRA COMPENSADA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH67IDCMOB-751205,57848649,CADEIRA DE ESCRITORIO DIRETOR GIRATORIA ANTONELLA BRANCA,CADEIRA DE ESCRITORIO DIRETOR GIRATORIA ANTONELLA BRANCA,17.813696,100.0,1304.98,1143.65,CADEIRAS DE ESCRITORIO,CADEIRAS DE ESCRITORIO,ANTONELLA,NAO INFORMADO,BRANCO,BRANCO,NAO INFORMADO,NAO INFORMADO,SIM,SIM,NAO INFORMADO,NAO INFORMADO,91-99 CM X 68 CM X 63 CM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,70753807,BANQUETA GIRATORIA HARBOR MARROM,BANQUETA GIRATORIA HARBOR MARROM MARROM,15.047979,100.0,413.99,353.06,BANQUETAS,BANQUETAS,KEVA,NAO INFORMADO,MARROM,MARROM,SIM,SIM,METAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH97OTQMOB-480480,80626177,CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA,CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA,20.507118,100.0,530.97,541.43,CADEIRAS DE ESCRITORIO,CADEIRAS DE ESCRITORIO,FINLAND,NAO INFORMADO,PRETO,PRETO,NAO INFORMADO,NAO INFORMADO,SIM,SIM,SIM,SIM,119CM X 70CM X 66CM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173MA07GZCMOB-1009527,84767796,COLCHAO SOLTEIRO HOWIE ESPUMA D33 17X88X188 BRANCO,COLCHAO SOLTEIRO HOWIE ESPUMA D33 17X88X188 BRANCO,20.13764,100.0,395.96,289.09,COLCHOES,COLCHOES,MOBLY,NAO INFORMADO,BRANCO,BRANCO,188 CM X 88 CM X 17 CM,17CM X 88CM X 188CM,D33,D33,NAO INFORMADO,NAO INFORMADO,SOLTEIRO,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173MA08GZBMOB-1009526,84767795,COLCHAO SOLTEIRO HOWIE ESPUMA D33 17X78X188 BRANCO,COLCHAO SOLTEIRO HOWIE ESPUMA D33 17X78X188 BRANCO,20.586712,100.0,319.39,253.81,COLCHOES,COLCHOES,MOBLY,NAO INFORMADO,BRANCO,BRANCO,188 CM X 78 CM X 17 CM,17CM X 78CM X 188CM,D33,D33,NAO INFORMADO,NAO INFORMADO,COLCHAO SOLTEIRO,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP03NRSMOB-391639,47481627,SOFA 4 LUGARES LIVING COM CHAISE ESQUERDO PE PALITO LINHO COTTON CRU,SOFA 4 LUGARES LIVING COM CHAISE ESQUERDO PE PALITO LINHO COTTON CRU,26.228516,100.0,2326.46,2628.23,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,4,4,NAO INFORMADO,NAO INFORMADO,LINHO RUSTICO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP27JZSMOB-769573,108956674,SOFA 3 LUGARES RETRATIL LUBECK LINHO CRU,SOFA 3 LUGARES RETRATIL MOON LINHO CRU 200 CM,15.593555,100.0,962.96,2088.53,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,200,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP31JZOMOB-769569,69742731,SOFA 3 LUGARES RETRATIL LUBECK LINHO BEGE,SOFA 3 LUGARES RETRATIL LUBECK LINHO BEGE,16.414438,100.0,1034.96,872.78,SOFAS,SOFAS,MOBLY,NAO INFORMADO,MARROM,MARROM,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP34GMFMOB-1147905,133587636,SOFA RETRATIL SEM CAIXA 3 LUGARES SOLOMONS LINHO GRAFITE,SOFA RETRATIL SEM CAIXA 3 LUGARES SOLOMONS LINHO BEGE 180 CM,16.407854,100.0,2641.39,1642.12,SOFAS,SOFAS,MOBLY,NAO INFORMADO,CINZA,MARROM,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,180,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP37GMCMOB-1147902,134660961,SOFA RETRATIL SEM CAIXA 3 LUGARES SOLOMONS LINHO CRU,SOFA RETRATIL SEM CAIXA 3 LUGARES SOLOMONS LINHO CRU 214 CM,22.043123,100.0,2807.96,1866.97,SOFAS,SOFAS,SOLOMONS,NAO INFORMADO,NATURAL,NATURAL,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,214,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP37YKGMOB-813085,103490920,SOFA 3 LUGARES RETRATIL BERNA LINHO CRU 180 CM,SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 180 CM,17.943645,100.0,1264.46,2249.26,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,3,3,SIM,SIM,LINHO,LINHO,180CM,180,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP42VJDMOB-414460,75693186,SOFA 3 LUGARES BENY BASE DE MADEIRA LINHO COTTON CRU,SOFA 3 LUGARES BENY BASE DE MADEIRA LINHO COTTON CRU CRU,23.897541,100.0,1664.96,1710.24,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,3,3,NAO INFORMADO,NAO INFORMADO,LINHO COTTON,LINHO COTTON,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP44OPBMOB-427479,24690895,SOFA CAMA 3 LUGARES CASAL PREMIUM BASE E PES DE MADEIRA SUEDE CINZA,SOFA CAMA 3 LUGARES CASAL PREMIUM BASE E PES DE MADEIRA SUEDE CINZA,19.888777,100.0,1604.62,1280.29,SOFAS CAMA,SOFAS CAMA,MOBLY,NAO INFORMADO,CINZA,CINZA,3,3,NAO INFORMADO,NAO INFORMADO,SUEDE,SUEDE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP49VIWMOB-414453,24063275,SOFA 3 LUGARES BENY BASE DE MADEIRA LINHO COTTON CINZA,SOFA 3 LUGARES BENY BASE DE MADEIRA LINHO COTTON CINZA,21.566633,100.0,1547.96,1709.47,SOFAS,SOFAS,MOBLY,NAO INFORMADO,CINZA,CINZA,3,3,NAO INFORMADO,NAO INFORMADO,LINHO COTTON,LINHO COTTON,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP61GLEMOB-1147878,103490918,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE,19.219719,100.0,2317.46,2488.62,SOFAS,SOFAS,MOBLY,NAO INFORMADO,CINZA,CINZA,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP62GLDMOB-1147877,103172806,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA,18.830048,100.0,2357.96,2123.28,SOFAS,SOFAS,MOBLY,NAO INFORMADO,CINZA,CINZA,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP63GLCMOB-1147876,104499564,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE,18.410105,100.0,2317.46,2473.48,SOFAS,SOFAS,MOBLY,NAO INFORMADO,MARROM,MARROM,3,3,SIM,SIM,LINHO,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP64GLBMOB-1147875,103139067,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU,SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU,19.336805,100.0,2299.39,2434.66,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,3,3,SIM,SIM,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP78SQNMOB-412622,47675193,SOFA 4 LUGARES LIVING COM CHAISE ESQUERDO PES E BASE EM MADEIRA LINHO COTTON CRU,SOFA 4 LUGARES LIVING COM CHAISE ESQUERDO PES E BASE EM MADEIRA LINHO COTTON CRU,26.383972,100.0,2470.46,2227.98,SOFAS,SOFAS,MOBLY,NAO INFORMADO,NATURAL,NATURAL,4,4,NAO INFORMADO,NAO INFORMADO,LINHO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP79MZCMOB-531872,29428613,SOFA CAMA 2 LUGARES CASAL GENOVA CINZA ESCURO,SOFA CAMA 2 LUGARES CASAL GENOVA CINZA ESCURO,18.06616,100.0,1943.89,2303.92,SOFAS CAMA,SOFAS CAMA,KEVA,NAO INFORMADO,CINZA,CINZA,2,2,NAO INFORMADO,NAO INFORMADO,AVELUDADO 100% POLIESTER,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP80MZBMOB-531871,97293326,SOFA CAMA 2 LUGARES CASAL GENOVA AZUL,SOFA CAMA 2 LUGARES CASAL GENOVA AZUL AZUL,18.173233,100.0,2429.98,1919.61,SOFAS CAMA,SOFAS CAMA,KEVA,NAO INFORMADO,AZUL,AZUL,2,2,NAO INFORMADO,NAO INFORMADO,AVELUDADO 100% POLIESTER,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP83QHCMOB-1137013,103490920,SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 180 CM,SOFA 3 LUGARES RETRATIL E RECLINAVEL MALTA LINHO CRU 180 CM,22.380474,100.0,2924.89,2249.26,SOFAS,SOFAS,MODERN,NAO INFORMADO,NATURAL,NATURAL,3,3,SIM,SIM,LINHO,LINHO,180CM,180,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173UP87XHOMOB-744075,48982254,SOFA 2 LUGARES RETRATIL LUBECK SUEDE PRETO 140 CM,SOFA 2 LUGARES RETRATIL LUBECK SUEDE PRETO 140 CM,20.518517,100.0,971.96,733.19,SOFAS,SOFAS,MOBLY,NAO INFORMADO,PRETO,PRETO,2,2,SIM,SIM,SUEDE,SUEDE,140CM,140,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
